[SLOPE COLLISION] Tile: 2 at (10, 14), slopeY = 479, playerY = 466.9
[PLAYER STATE] x: 100, y: 1842.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1858.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1874.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1890.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1906.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1922.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1938.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1954.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1970.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1986.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2002.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2018.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2034.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2050.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2066.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2082.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2098.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2114.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2130.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2146.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2162.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2178.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2194.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2210.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2226.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2242.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2258.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2274.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2290.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2306.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2322.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2338.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2354.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2370.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2386.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2402.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2418.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2434.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2450.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2466.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2482.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2498.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2514.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2530.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2546.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2562.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2578.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2594.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2610.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2626.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2642.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2658.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2674.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2690.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2706.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2722.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2738.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2754.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2770.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2786.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2802.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2818.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2834.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2850.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2866.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2882.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2898.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2914.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2930.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2946.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2962.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2978.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2994.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3010.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3026.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3042.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3058.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3074.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3090.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3106.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3122.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3138.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3154.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3170.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3186.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3202.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3218.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3234.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3250.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3266.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3282.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3298.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3314.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3330.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3346.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3362.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3378.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3394.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3410.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3426.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3442.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3458.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3474.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3490.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3506.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3522.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3538.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3554.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3570.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3586.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3602.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3618.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3634.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3650.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3666.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3682.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3698.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3714.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3730.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3746.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 3762.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 100.219, vx: 0, vy: 0.21875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 100.656, vx: 0, vy: 0.4375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 101.312, vx: 0, vy: 0.65625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 102.188, vx: 0, vy: 0.875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 103.281, vx: 0, vy: 1.09375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 104.594, vx: 0, vy: 1.3125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 106.125, vx: 0, vy: 1.53125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 107.875, vx: 0, vy: 1.75, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 109.844, vx: 0, vy: 1.96875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 112.031, vx: 0, vy: 2.1875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 114.438, vx: 0, vy: 2.40625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 117.062, vx: 0, vy: 2.625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 119.906, vx: 0, vy: 2.84375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 122.969, vx: 0, vy: 3.0625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 126.25, vx: 0, vy: 3.28125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 129.75, vx: 0, vy: 3.5, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 133.469, vx: 0, vy: 3.71875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 137.406, vx: 0, vy: 3.9375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 141.562, vx: 0, vy: 4.15625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 145.938, vx: 0, vy: 4.375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 150.531, vx: 0, vy: 4.59375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 155.344, vx: 0, vy: 4.8125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 160.375, vx: 0, vy: 5.03125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 165.625, vx: 0, vy: 5.25, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 171.094, vx: 0, vy: 5.46875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 176.781, vx: 0, vy: 5.6875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 182.688, vx: 0, vy: 5.90625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 188.812, vx: 0, vy: 6.125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 195.156, vx: 0, vy: 6.34375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 201.719, vx: 0, vy: 6.5625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 208.5, vx: 0, vy: 6.78125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 215.5, vx: 0, vy: 7, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 222.719, vx: 0, vy: 7.21875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 230.156, vx: 0, vy: 7.4375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 237.812, vx: 0, vy: 7.65625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 245.688, vx: 0, vy: 7.875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 253.781, vx: 0, vy: 8.09375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 262.094, vx: 0, vy: 8.3125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 270.625, vx: 0, vy: 8.53125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 279.375, vx: 0, vy: 8.75, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 288.344, vx: 0, vy: 8.96875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 297.531, vx: 0, vy: 9.1875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 306.938, vx: 0, vy: 9.40625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 316.562, vx: 0, vy: 9.625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 326.406, vx: 0, vy: 9.84375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 336.469, vx: 0, vy: 10.0625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 346.75, vx: 0, vy: 10.2812, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 357.25, vx: 0, vy: 10.5, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 367.969, vx: 0, vy: 10.7188, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 378.906, vx: 0, vy: 10.9375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 390.062, vx: 0, vy: 11.1562, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 401.438, vx: 0, vy: 11.375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 413.031, vx: 0, vy: 11.5938, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 424.844, vx: 0, vy: 11.8125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 436.875, vx: 0, vy: 12.0312, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 449.125, vx: 0, vy: 12.25, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 461.594, vx: 0, vy: 12.4688, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 474.281, vx: 0, vy: 12.6875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 487.188, vx: 0, vy: 12.9062, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 500.312, vx: 0, vy: 13.125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 513.656, vx: 0, vy: 13.3438, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 527.219, vx: 0, vy: 13.5625, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 541, vx: 0, vy: 13.7812, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 555, vx: 0, vy: 14, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 569.219, vx: 0, vy: 14.2188, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 583.656, vx: 0, vy: 14.4375, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 598.312, vx: 0, vy: 14.6562, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 613.188, vx: 0, vy: 14.875, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 628.281, vx: 0, vy: 15.0938, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 643.594, vx: 0, vy: 15.3125, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 659.125, vx: 0, vy: 15.5312, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 674.875, vx: 0, vy: 15.75, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 690.844, vx: 0, vy: 15.9688, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 706.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 722.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 738.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 754.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 770.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 786.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 802.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 818.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 834.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 850.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 866.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 882.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 898.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 914.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 930.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 946.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 962.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 978.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 994.844, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1010.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1026.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1042.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1058.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1074.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1090.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1106.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1122.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1138.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1154.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1170.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1186.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1202.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1218.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1234.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1250.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1266.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1282.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1298.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1314.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1330.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1346.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1362.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1378.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1394.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1410.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1426.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1442.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1458.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1474.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1490.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1506.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1522.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1538.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1554.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1570.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1586.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1602.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1618.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1634.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1650.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1666.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1682.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1698.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1714.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1730.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1746.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1762.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1778.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1794.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1810.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1826.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1842.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1858.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1874.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1890.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1906.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1922.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1938.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1954.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1970.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 1986.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2002.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2018.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2034.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2050.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2066.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2082.84, vx: 0, vy: 16, grounded: 0, jumping: 0
[PLAYER STATE] x: 100, y: 2098.84, vx: 0, vy: 16, grounded: 0, jumping: 0
